Raw file	Experiment	Fraction	Enzyme	Enzyme mode	Enzyme first search	Enzyme mode first search	Use enzyme first search	Variable modifications	Multi modifications	Variable modifications first search	Use variable modifications first search	Requantify	Multiplicity	Max. missed cleavages	Labels0	LC-MS run type	Time-dependent recalibration	MS	MS/MS	MS3	MS/MS Submitted	MS/MS Submitted (SIL)	MS/MS Submitted (ISO)	MS/MS Submitted (PEAK)	MS/MS Identified	MS/MS Identified (SIL)	MS/MS Identified (ISO)	MS/MS Identified (PEAK)	MS/MS Identified [%]	MS/MS Identified (SIL) [%]	MS/MS Identified (ISO) [%]	MS/MS Identified (PEAK) [%]	Peptide Sequences Identified	Peaks	Peaks Sequenced	Peaks Sequenced [%]	Peaks Repeatedly Sequenced	Peaks Repeatedly Sequenced [%]	Isotope Patterns	Isotope Patterns Sequenced	Isotope Patterns Sequenced (z>1)	Isotope Patterns Sequenced [%]	Isotope Patterns Sequenced (z>1) [%]	Isotope Patterns Repeatedly Sequenced	Isotope Patterns Repeatedly Sequenced [%]	Recalibrated	Av. Absolute Mass Deviation [ppm]	Mass Standard Deviation [ppm]	Av. Absolute Mass Deviation [mDa]	Mass Standard Deviation [mDa]	Label free norm param
20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction6	Raa2578-8Fraction6match	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		7591	67818	0	75641	59995	0	15646	17327	16810	0	517	22.91	28.02	NaN	3.3	11953	823358	63940	7.77	1639	2.56	161018	56319	55394	34.98	38.79	3068	5.45	+	0.6012	0.86548	0.40494	0.62561	
20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction7	Raa2578-8Fraction7match	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		7277	67552	0	75216	59888	0	15328	17171	16693	0	478	22.83	27.87	NaN	3.12	11713	834457	63635	7.63	1729	2.72	163115	56247	55305	34.48	38.29	3021	5.37	+	0.58912	0.85339	0.39762	0.61602	
20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction8	Raa2578-8Fraction8match	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		7264	68346	0	75576	61116	0	14460	17967	17503	0	464	23.77	28.64	NaN	3.21	12315	850114	64426	7.58	1811	2.81	165650	57236	56326	34.55	38.38	3246	5.67	+	0.58966	0.85256	0.3997	0.61918	
20160502_QEp4_SoDo_SA_LC12_RAsingle	Rasinglematch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		6026	76743	0	84692	68794	0	15898	28075	27446	0	629	33.15	39.9	NaN	3.96	19524	941045	72629	7.72	1739	2.39	195586	64958	63432	33.21	39.46	3302	5.08	+	0.61489	0.88956	0.43024	0.6706	
20160502_QEp4_SoDo_SA_LC12_RAurea	Raureamatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		25407	9685	0	10815	8555	0	2260	3537	3464	0	73	32.7	40.49	NaN	3.23	2172	1764782	8974	0.51	235	2.62	122993	8031	7955	6.53	7.98	352	4.38	+	0.63725	0.84484	0.51874	0.72504	
20160502_QEp4_SoDo_SA_LC12_RAurea1_160504154329	RAureamatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9291	60190	0	70320	50060	0	20260	18163	17523	0	640	25.83	35	NaN	3.16	11126	878414	54337	6.19	2536	4.67	127618	44641	43826	34.98	39.78	3906	8.75	+	0.55947	0.80588	0.34322	0.51977	
20160502_QEp4_SoDo_SA_LC12_RAurea2	Raurea2match	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		6206	67678	0	72904	62452	0	10452	27179	26504	0	675	37.28	42.44	NaN	6.46	18019	890655	64582	7.25	1838	2.85	175135	58792	58147	33.57	36.41	3048	5.18	+	0.58612	0.847	0.3782	0.57875	
20160502_QEp4_SoDo_SA_LC12_RAurea3	Raurea3match	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		6473	70126	0	75678	64574	0	11104	28116	27445	0	671	37.15	42.5	NaN	6.04	18518	928018	66869	7.21	1908	2.85	179533	60595	59870	33.75	37.08	3330	5.5	+	0.59195	0.85926	0.39097	0.6039	
20160502_QEp4_SoDo_SA_LC12_SA	Samatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		5794	71891	0	79227	64555	0	14672	19552	19008	0	544	24.68	29.44	NaN	3.71	13917	833989	67926	8.14	1831	2.7	169829	60693	59554	35.74	40.77	3260	5.37	+	0.61794	0.8916	0.42307	0.65389	
20160502_QEp4_SoDo_SA_LC12_Tri	Trimatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		6000	65586	0	76854	54318	0	22536	9358	9018	0	340	12.18	16.6	NaN	1.51	6191	726286	59747	8.23	2062	3.45	129045	49499	48478	38.36	43.16	3816	7.71	+	0.61849	0.88836	0.42469	0.66496	
20160511_QEp3_SoDo_SA_Easy12_7_A17T1_SAbis	Sabismatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8040	68565	0	77433	59697	0	17736	17818	17200	0	618	23.01	28.81	NaN	3.48	12649	820852	63354	7.72	2514	3.97	142281	54305	53472	38.17	42.7	4287	7.89	+	0.5893	0.85029	0.39748	0.61754	
20160511_QEp3_SoDo_SA_Easy12_7_AVbis	Avbismatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8404	76212	0	86122	66302	0	19820	25940	25034	0	906	30.12	37.76	NaN	4.57	17515	877212	71126	8.11	2262	3.18	160062	61199	59959	38.23	44.19	4303	7.03	+	0.60301	0.88034	0.41894	0.65764	
20160511_QEp3_SoDo_SA_Easy12_7_PulAbis2	Pulabis2match	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		7302	76770	0	86170	67370	0	18800	19052	18405	0	647	22.11	27.32	NaN	3.44	13185	872951	71825	8.23	2180	3.04	160217	62320	61226	38.9	43.9	4195	6.73	+	0.60913	0.89228	0.41772	0.65363	
20160511_QEp3_SoDo_SA_Easy12_7_PulKbis	Pulkbismatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		7007	69534	0	80373	58695	0	21678	12006	11531	0	475	14.94	19.65	NaN	2.19	8364	736706	63526	8.62	2450	3.86	124766	53077	52222	42.54	46.8	4401	8.29	+	0.58538	0.85014	0.40074	0.62556	
20160511_QEp3_SoDo_SA_Easy12_7_Tri	Trimatch	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		7185	61594	0	72493	50695	0	21798	7574	7368	0	206	10.45	14.53	NaN	0.95	4991	705996	55578	7.87	2386	4.29	110686	45301	44588	40.93	44.47	4038	8.91	+	0.60656	0.8527	0.39202	0.59716	
20160721_QEp2_SoDo_SA_LC12-13_LA3	LA3	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9992	88820	0	105182	72458	0	32724	35654	33505	0	2149	33.9	46.24	NaN	6.57	19157	776701	71129	9.16	10699	15.04	122660	51880	50825	42.3	46.79	14250	27.47	+	0.7109	0.99965	0.50957	0.76638	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac1	LA3	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11223	78016	0	94743	61289	0	33454	23119	21579	0	1540	24.4	35.21	NaN	4.6	11540	706580	61014	8.64	9715	15.92	98978	42427	41532	42.87	47.11	12439	29.32	+	0.687	0.9662	0.49978	0.75876	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac2	LA3	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10933	79588	0	96331	62845	0	33486	24291	22809	0	1482	25.22	36.29	NaN	4.43	12134	705230	62069	8.8	10044	16.18	98075	43377	42618	44.23	47.65	12999	29.97	+	0.67858	0.96027	0.49008	0.74685	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac3	LA3	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11121	80082	0	97201	62963	0	34238	25642	23776	0	1866	26.38	37.76	NaN	5.45	12495	690555	62482	9.05	10247	16.4	97424	43472	42630	44.62	48.3	13019	29.95	+	0.67167	0.95135	0.48303	0.73487	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac4	LA3	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10895	80138	0	96822	63454	0	33368	23468	21962	0	1506	24.24	34.61	NaN	4.51	12054	670565	62890	9.38	9909	15.76	100642	44420	43425	44.14	48.27	12687	28.56	+	0.67604	0.94758	0.47815	0.71776	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac5	LA3	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10729	80270	0	96392	64148	0	32244	24125	22577	0	1548	25.03	35.2	NaN	4.8	12279	691099	63446	9.18	9856	15.53	102178	45071	44048	44.11	48.52	12824	28.45	+	0.68744	0.96741	0.4911	0.7435	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6	LA3	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10835	80184	0	97175	63193	0	33982	24509	23228	0	1281	25.22	36.76	NaN	3.77	12229	671228	62717	9.34	10070	16.06	98430	43959	43038	44.66	48.63	12978	29.52	+	0.70016	0.97873	0.50905	0.76976	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac7	LA3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11012	80305	0	97515	63095	0	34420	24569	23005	0	1564	25.2	36.46	NaN	4.54	12577	682683	63323	9.28	9765	15.42	100347	44463	43555	44.31	48.36	12885	28.98	+	0.67828	0.9535	0.48518	0.73053	
20160721_QEp2_SoDo_SA_LC12-13_LA3-frac8	LA3	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11351	77925	0	95081	60769	0	34312	23306	21733	0	1573	24.51	35.76	NaN	4.58	11944	691730	61041	8.82	9696	15.88	97802	42373	41467	43.33	47.46	12463	29.41	+	0.66826	0.9464	0.47735	0.71919	
20160721_QEp2_SoDo_SA_LC12-13_LA4	LA4	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9550	90161	0	105992	74330	0	31662	35629	33483	0	2146	33.61	45.05	NaN	6.78	19536	755861	72610	9.61	11089	15.27	120802	53214	52214	44.05	48.08	14644	27.52	+	0.71001	1.0014	0.51134	0.77652	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac1	LA4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10715	80426	0	97759	63093	0	34666	24772	23211	0	1561	25.34	36.79	NaN	4.5	11965	700600	62288	8.89	10227	16.42	96673	43073	42249	44.56	48.02	13051	30.3	+	0.67407	0.95237	0.4886	0.7481	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac2	LA4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10619	80498	0	97760	63236	0	34524	23975	22306	0	1669	24.52	35.27	NaN	4.83	11863	687019	62456	9.09	10379	16.62	96123	43322	42533	45.07	48.36	13148	30.35	+	0.68333	0.96631	0.49176	0.75054	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac3	LA4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10481	80638	0	97153	64123	0	33030	24581	23184	0	1397	25.3	36.16	NaN	4.23	12420	668056	62830	9.4	10355	16.48	95768	44047	43299	45.99	49.51	13189	29.94	+	0.68425	0.96662	0.49209	0.75586	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac4	LA4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10649	80984	0	98250	63718	0	34532	24849	23196	0	1653	25.29	36.4	NaN	4.79	12235	664020	63014	9.49	10280	16.31	96554	43886	43056	45.45	48.95	13102	29.85	+	0.68046	0.96146	0.48233	0.73114	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac5	LA4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10530	81673	0	98605	64741	0	33864	23690	22096	0	1594	24.03	34.13	NaN	4.71	11912	670000	64243	9.59	10187	15.86	99322	44903	43919	45.21	49.22	13272	29.56	+	0.67379	0.95537	0.47986	0.73298	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac6	LA4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11103	79432	0	96859	62005	0	34854	23649	22118	0	1531	24.42	35.67	NaN	4.39	11818	650708	62103	9.54	9766	15.73	95411	43036	42226	45.11	48.81	12601	29.28	+	0.69044	0.97089	0.49331	0.74304	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac7	LA4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11167	79829	0	97409	62249	0	35160	24307	22609	0	1698	24.95	36.32	NaN	4.83	12115	675468	62702	9.28	9736	15.53	97978	43546	42693	44.44	48.24	12667	29.09	+	0.69037	0.9758	0.49781	0.75657	
20160721_QEp2_SoDo_SA_LC12-13_LA4-frac8	LA4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11283	78853	0	96163	61543	0	34620	23868	22277	0	1591	24.82	36.2	NaN	4.6	11931	684480	61503	8.99	9998	16.26	97794	42602	41708	43.56	47.6	12696	29.8	+	0.66381	0.9377	0.47597	0.72168	
20160721_QEp2_SoDo_SA_LC12-13_LA8	LA8	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9394	91172	0	107354	74990	0	32364	34634	32498	0	2136	32.26	43.34	NaN	6.6	18744	779840	72783	9.33	11312	15.54	122833	53126	52100	43.25	47.38	15009	28.25	+	0.7169	1.0115	0.51216	0.77485	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac1	LA8	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10455	81329	0	98843	63815	0	35028	23535	22064	0	1471	23.81	34.57	NaN	4.2	11983	696059	63016	9.05	10542	16.73	98853	43647	42802	44.15	47.98	13165	30.16	+	0.6796	0.95615	0.48886	0.74722	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac2	LA8	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10426	81191	0	98430	63952	0	34478	24285	22891	0	1394	24.67	35.79	NaN	4.04	11663	700316	63163	9.02	10606	16.79	97157	43762	42943	45.04	48.53	13492	30.83	+	0.6823	0.96501	0.49947	0.76699	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac3	LA8	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10547	80914	0	98393	63435	0	34958	23968	22281	0	1687	24.36	35.12	NaN	4.83	11866	675983	62676	9.27	10456	16.68	94127	43099	42277	45.79	49.25	13441	31.19	+	0.67947	0.95798	0.48803	0.73803	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac4	LA8	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10391	83054	0	101231	64877	0	36354	24167	22425	0	1742	23.87	34.57	NaN	4.79	11967	666216	64669	9.71	10499	16.23	97399	44652	43890	45.84	48.66	13498	30.23	+	0.68733	0.96845	0.48927	0.7423	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac5	LA8	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10240	83849	0	101617	66081	0	35536	23801	22235	0	1566	23.42	33.65	NaN	4.41	11613	694159	65265	9.4	10735	16.45	101989	45434	44465	44.55	48.03	13768	30.3	+	0.68621	0.97147	0.48601	0.73522	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac6	LA8	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10201	83066	0	99986	66146	0	33840	24181	22757	0	1424	24.18	34.4	NaN	4.21	12299	671965	65138	9.69	10428	16.01	101117	45945	45040	45.44	48.53	13593	29.59	+	0.6968	0.98763	0.50386	0.77144	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac7	LA8	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10559	82223	0	100325	64121	0	36204	23890	22280	0	1610	23.81	34.75	NaN	4.45	11995	678675	64167	9.45	10411	16.22	99380	44562	43741	44.84	48.13	13218	29.66	+	0.69459	0.97851	0.49297	0.74325	
20160721_QEp2_SoDo_SA_LC12-13_LA8-frac8	LA8	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10679	81911	0	100366	63456	0	36910	24042	22380	0	1662	23.95	35.27	NaN	4.5	11749	706473	63582	9	10441	16.42	100278	43593	42665	43.47	47.19	13211	30.31	+	0.67965	0.9536	0.48728	0.73154	
20160721_QEp2_SoDo_SA_LC12-13_LV3	LV3	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11451	84880	0	103289	66471	0	36818	32039	29805	0	2234	31.02	44.84	NaN	6.07	14320	745115	64193	8.62	11891	18.52	100366	43430	42239	43.27	48.57	14758	33.98	+	0.69995	0.9826	0.5204	0.78398	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac1	LV3	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12922	72548	0	90903	54193	0	36710	21693	20070	0	1623	23.86	37.03	NaN	4.42	9610	663060	54648	8.24	9993	18.29	82305	35594	34722	43.25	47.39	12201	34.28	+	0.6745	0.94761	0.49818	0.75221	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2	LV3	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12450	75311	0	94616	56006	0	38610	21705	20104	0	1601	22.94	35.9	NaN	4.15	9690	657924	56327	8.56	10520	18.68	81975	36438	35530	44.45	48.48	12751	34.99	+	0.68621	0.95946	0.49808	0.7491	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac3	LV3	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12398	74707	0	93320	56094	0	37226	20247	19362	0	885	21.7	34.52	NaN	2.38	9324	648058	56219	8.67	10430	18.55	82123	36855	35972	44.88	49	12628	34.26	+	0.69359	0.9674	0.49968	0.74634	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac4	LV3	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12324	75194	0	93976	56412	0	37564	20999	19516	0	1483	22.35	34.6	NaN	3.95	9718	661962	56324	8.51	10536	18.71	82963	36778	35940	44.33	48.29	12952	35.22	+	0.65921	0.92398	0.47304	0.71368	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac5	LV3	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12170	77434	0	96383	58485	0	37898	21486	19936	0	1550	22.29	34.09	NaN	4.09	9721	667024	57840	8.67	10969	18.96	84355	37848	36865	44.87	48.89	13455	35.55	+	0.65936	0.93044	0.47519	0.72437	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac6	LV3	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12149	76652	0	95898	57406	0	38492	21376	19793	0	1583	22.29	34.48	NaN	4.11	9354	686048	57130	8.33	10911	19.1	84330	37118	36052	44.02	48.34	13146	35.42	+	0.68318	0.95959	0.50038	0.75783	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac7	LV3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12591	73641	0	91358	55924	0	35434	20453	19082	0	1371	22.39	34.12	NaN	3.87	9385	654281	55494	8.48	10407	18.75	81688	36403	35435	44.56	48.91	12766	35.07	+	0.66219	0.92738	0.48769	0.7451	
20160721_QEp2_SoDo_SA_LC12-13_LV3-frac8	LV3	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12489	72632	0	90692	54572	0	36120	19867	18528	0	1339	21.91	33.95	NaN	3.71	9126	650105	54633	8.4	10157	18.59	80078	35487	34632	44.32	48.26	12512	35.26	+	0.65622	0.90937	0.47456	0.7023	
20160721_QEp2_SoDo_SA_LC12-13_LV4	LV4	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11592	81183	0	98255	64111	0	34144	29343	27566	0	1777	29.86	43	NaN	5.2	14285	734939	62265	8.47	11305	18.16	97136	42699	41636	43.96	48.33	14174	33.2	+	0.68076	0.95927	0.49569	0.74843	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac1	LV4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12995	69256	0	85174	53338	0	31836	17938	16830	0	1108	21.06	31.55	NaN	3.48	8654	674441	53007	7.86	9655	18.21	81149	35319	34440	43.52	47.79	12085	34.22	+	0.66165	0.93068	0.47926	0.72535	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac2	LV4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12915	70921	0	88346	53496	0	34850	20051	18725	0	1326	22.7	35	NaN	3.8	9197	658103	53593	8.14	9883	18.44	80106	35084	34365	43.8	47.6	12138	34.6	+	0.67581	0.94179	0.48817	0.73379	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac3	LV4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12634	71121	0	88066	54176	0	33890	18410	17671	0	739	20.9	32.62	NaN	2.18	8879	647718	54140	8.36	9840	18.18	79794	35804	35056	44.87	48.68	12197	34.07	+	0.67673	0.94129	0.48341	0.71505	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac4	LV4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11980	73349	0	90325	56371	0	33954	17333	16270	0	1063	19.19	28.86	NaN	3.13	8212	682000	55311	8.11	10520	19.02	83922	36626	35722	43.64	47.28	12970	35.41	+	0.66896	0.93695	0.47885	0.71668	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac5	LV4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12473	73453	0	91492	55414	0	36078	19926	18553	0	1373	21.78	33.48	NaN	3.81	9207	639287	55130	8.62	10376	18.82	78734	35869	35066	45.56	49.46	12802	35.69	+	0.66469	0.93199	0.47097	0.70726	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac6	LV4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12391	73521	0	91019	56023	0	34996	19214	18189	0	1025	21.11	32.47	NaN	2.93	9018	654527	55514	8.48	10388	18.71	81356	36558	35600	44.94	49.13	12826	35.08	+	0.66452	0.93157	0.4754	0.71999	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac7	LV4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12629	72159	0	90522	53794	0	36728	19408	18203	0	1205	21.44	33.84	NaN	3.28	8563	657352	53774	8.18	10371	19.29	78894	34407	33646	43.61	47.21	12368	35.95	+	0.65954	0.92563	0.48408	0.73706	
20160721_QEp2_SoDo_SA_LC12-13_LV4-frac8	LV4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12817	70293	0	87831	52755	0	35076	17994	16821	0	1173	20.49	31.89	NaN	3.34	8228	648880	52671	8.12	10035	19.05	77447	33944	33097	43.83	47.88	12194	35.92	+	0.6658	0.92524	0.48754	0.72882	
20160721_QEp2_SoDo_SA_LC12-13_LV8	LV8	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11201	82396	0	99081	65711	0	33370	28952	27112	0	1840	29.22	41.26	NaN	5.51	13840	752596	62648	8.32	11841	18.9	99447	43330	42170	43.57	48.13	14549	33.58	+	0.70997	0.99918	0.52086	0.78501	
20160721_QEp2_SoDo_SA_LC12-13_LV8-frac1	LV8	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		13056	69572	0	86066	53076	0	32990	18813	17552	0	1261	21.86	33.07	NaN	3.82	8848	682508	52425	7.68	9928	18.94	80351	34451	33697	42.88	47.07	12152	35.27	+	0.67313	0.93648	0.49173	0.7341	
20160721_QEp2_SoDo_SA_LC12-13_LV8-frac2	LV8	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12836	71449	0	88482	54416	0	34066	19776	18409	0	1367	22.35	33.83	NaN	4.01	9217	656748	53790	8.19	10133	18.84	80064	35507	34718	44.35	48.32	12317	34.69	+	0.68896	0.96238	0.49966	0.75419	
20160721_QEp2_SoDo_SA_LC12-13_LV8-frac3	LV8	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12460	71063	0	87538	54588	0	32950	17685	17206	0	479	20.2	31.52	NaN	1.45	8694	648170	53735	8.29	10107	18.81	80224	35713	34940	44.52	48.64	12305	34.46	+	0.67564	0.93333	0.48582	0.72091	
20160721_QEp2_SoDo_SA_LC12-13_LV8-frac4	LV8	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12266	73091	0	89598	56582	0	33016	20185	18908	0	1277	22.53	33.42	NaN	3.87	9520	670670	55259	8.24	10366	18.76	83658	37060	36291	44.3	48.26	12863	34.71	+	0.66185	0.92903	0.47462	0.71449	
20160721_QEp2_SoDo_SA_LC12-13_LV8-frac5	LV8	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12208	73955	0	91319	56591	0	34728	20997	19587	0	1410	22.99	34.61	NaN	4.06	9620	632677	55850	8.83	10378	18.58	80163	36938	36122	46.08	50.02	12949	35.06	+	0.66022	0.92967	0.47574	0.71919	
20160721_QEp2_SoDo_SA_LC12-13_LV8-frac6	LV8	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12498	72638	0	89842	55434	0	34408	19495	18053	0	1442	21.7	32.57	NaN	4.19	8906	643848	54444	8.46	10359	19.03	79447	35808	34858	45.07	49.38	12566	35.09	+	0.66534	0.93493	0.48326	0.73404	
