Gene names	Protein IDs	Majority protein IDs	Protein names	RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8
ERCC5	P28715;A0A087WUH0;P28715-2	P28715;A0A087WUH0	DNA repair protein complementing XP-G cells	25.6235772269432	23.3861393067512	25.065953815792	25.189258120606	22.5323616331042	23.405744994969	22.1896050074992	23.1784174549366	26.260153746113	29.0153403950295	23.2463085926677	27.3947659491577	23.9588995843413	26.9017319939852	24.9724609999711	NA	NA	25.3627234797535
HNRNPDL	O14979;A0A087WUK2;O14979-3;O14979-2	O14979;A0A087WUK2;O14979-3;O14979-2	Heterogeneous nuclear ribonucleoprotein D-like	28.2820658164083	28.8048281035028	28.9762632188453	28.3190689758052	28.412601050152	27.976399802772	28.2336133870948	28.0507690962415	27.9664775521136	28.80002075912	28.604665598189	28.2086699532675	27.7597685370518	28.2043383017607	28.9560711006557	27.8726748802706	28.0783154231272	28.2237521385785
SAMD4B	Q5PRF9;A0A087WZT0;A0A087WUK6;M0QZ22;M0R0X3;M0QY61;M0QXV2	Q5PRF9;A0A087WZT0;A0A087WUK6;M0QZ22	Protein Smaug homolog 2	24.2734120319192	23.271133567261	22.499503355802	24.6962013493928	24.0274086187247	24.1401638611519	22.2035320182233	21.5661618377699	23.3378331099349	24.1362570805991	23.1017820809246	24.5321356815004	23.5980979472482	22.9631225662452	NA	NA	NA	20.5926796672254
DAK;TKFC	Q3LXA3;A0A087WUL0;H0YCY6;Q3LXA3-2;I3L252;E9PJG8;E9PQR1	Q3LXA3;A0A087WUL0;H0YCY6;Q3LXA3-2	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	30.1825774994541	28.6006662202307	28.6677675280943	29.7723622256038	28.00142108045	28.4149006805927	29.0912381164609	28.2501113790269	28.8064269984262	30.1388269796877	28.416351192402	28.3936208881206	28.6020477897853	28.3263313475907	28.0174924225054	28.5371592021086	27.6726310050733	27.5184833979893
SYNJ2BP-COX16;SYNJ2BP	A0A087WUM0;A0A087X1F5;P57105;A0A087WX56;A0A087WTA2	A0A087WUM0;A0A087X1F5;P57105	Synaptojanin-2-binding protein	30.1802077633088	30.1684199034773	30.6695763595491	30.2162770180163	30.5905833095664	30.5958380616431	29.726991371273	29.6936515728918	30.2327217690899	30.6790063227743	30.6884584243988	29.0365341741642	29.8035353935041	29.8528144579098	29.4763978034723	30.013850694488	29.9246484780372	29.6124730666308
GPX1	P07203;A0A087WUQ6;P07203-2	P07203;A0A087WUQ6	Glutathione peroxidase 1;Glutathione peroxidase	30.0330190509553	29.2668249213515	29.3657589184375	29.9026809746815	29.9750060396364	29.5265462508484	29.5179767974794	29.2826623959554	29.0118797993169	30.0364293690324	29.6733894445125	28.5615079787637	29.8690306700406	29.4393830266263	29.5711263442852	29.6538125710832	29.2114344720375	28.9916700097991
RPS24	P62847;E7ETK0;A0A087WUS0;P62847-2;P62847-3;P62847-4	P62847;E7ETK0;A0A087WUS0;P62847-2;P62847-3;P62847-4	40S ribosomal protein S24	27.6447832223227	27.6044181709784	28.0924484311635	27.3826147923009	28.064916315798	27.4900658161087	26.9598061818111	26.4386496124449	27.6827778575472	28.6111894126999	28.1483629206554	27.8361128786169	27.4297396395655	27.5885653915929	28.3076505359742	27.5132964107787	26.6653296275202	27.0795874840141
IGHD	P01880;A0A087WUS7;A0A0A0MS09;P01880-2	P01880;A0A087WUS7;A0A0A0MS09;P01880-2	Ig delta chain C region	28.3439267065332	30.4463812321938	27.8113355900398	28.2992017287223	28.797920226401	26.8009464933555	28.2368095352787	29.1975351639664	26.9644408187874	27.6780828904626	29.0626795589223	26.2562891814749	26.8782994294645	28.1082404032071	25.6467481013686	26.7649647034874	27.4212559984357	21.9910969045838
EIF5B	O60841;A0A087WUT6	O60841;A0A087WUT6	Eukaryotic translation initiation factor 5B	29.1128202332759	29.1445026211331	28.7175767562904	28.6625141485958	28.7373124414758	28.6065023016351	28.1175341974308	27.9999169299881	28.4617407786978	28.4263441685051	28.4090840055084	28.5453212063952	28.391819668268	27.8880318519777	28.0685084302262	28.0097727597915	27.7044439448282	28.6597952238288
ZFP36L2	P47974;A0A087WUU9	P47974;A0A087WUU9	Zinc finger protein 36, C3H1 type-like 2	NA	NA	NA	24.8042003604594	23.3885061055627	23.4473314748654	NA	NA	NA	21.0690720930741	NA	NA	NA	NA	NA	NA	NA	22.5751708224246
ARL15	Q9NXU5;A0A087WUW9;A0A0B4J222;R4GN67	Q9NXU5;A0A087WUW9;A0A0B4J222	ADP-ribosylation factor-like protein 15	23.6015024049931	24.9774920089267	25.5399047196718	25.2906680018562	24.8183137940663	25.1106416489994	24.5529171782182	NA	24.8222098132876	24.0264802163496	25.0694818914126	25.3044162212468	24.4364431587226	24.2412540930978	24.3652624953938	23.9530482967346	24.4812993397194	24.9387192101105
CACNA1C	Q13936;Q13936-12;A0A087X293;A0A087X0E8;A0A087WWK5;A0A087WUZ0;A0A087WXD3;F5H522;A0A0A0MSA1;A0A0A0MR67;F5GY28;E9PDI6;Q13936-17;Q13936-19;Q13936-35;Q13936-37;Q13936-23;Q13936-22;Q13936-21;Q13936-20;Q13936-16;Q13936-32;Q13936-30;Q13936-31;Q13936-28;Q13936-36;Q13936-33;Q13936-18;Q13936-11;Q13936-7;Q13936-6;Q13936-5;Q13936-4;Q13936-8;Q13936-3;Q13936-34;Q13936-2;Q13936-15;Q13936-29;Q13936-25;Q13936-27;Q13936-24;Q13936-13;Q13936-14;Q13936-10;Q13936-26;Q13936-9;A0A087WZV3;F5H638;Q59GD8;A0A087WUX4;H7C4S8	Q13936;Q13936-12;A0A087X293;A0A087X0E8;A0A087WWK5;A0A087WUZ0;A0A087WXD3;F5H522;A0A0A0MSA1;A0A0A0MR67;F5GY28;E9PDI6;Q13936-17;Q13936-19;Q13936-35;Q13936-37;Q13936-23;Q13936-22;Q13936-21;Q13936-20;Q13936-16;Q13936-32;Q13936-30;Q13936-31;Q13936-28;Q13936-36;Q13936-33;Q13936-18;Q13936-11;Q13936-7;Q13936-6;Q13936-5;Q13936-4;Q13936-8;Q13936-3;Q13936-34;Q13936-2;Q13936-15;Q13936-29;Q13936-25;Q13936-27;Q13936-24;Q13936-13;Q13936-14;Q13936-10;Q13936-26;Q13936-9;A0A087WZV3	Voltage-dependent L-type calcium channel subunit alpha-1C	24.5823905594254	25.017078207466	24.9808072470774	23.1447136262595	24.0112026816929	23.5723051674374	25.5312731724569	23.8725809517546	22.1602333641411	24.4717198613663	23.2974010585072	23.8462287590786	23.0906002756171	23.1309268239093	22.5619274413769	23.250232483504	22.925532708884	24.1769881707211
MYCBP	Q99417;A0A087WV05;A0A0D9SEI7	Q99417;A0A087WV05	C-Myc-binding protein	26.7661028247164	27.1905585166133	27.5220059154889	28.0475485615803	26.6010205949816	27.325773999683	26.4760230438681	26.715810791382	26.1012130194541	26.9152462640222	27.0776535079404	26.0321257901071	26.7101714144674	26.6965728155742	25.5679611800509	25.9620370799619	26.0506341858839	26.5396237476821
SH3BGRL3	Q9H299;A0A087WV23;Q5T123	Q9H299;A0A087WV23;Q5T123	SH3 domain-binding glutamic acid-rich-like protein 3	29.6014988628596	29.0103331592595	29.0211514624489	28.2742655293061	29.1459119777158	28.5238387168918	28.8680003943124	29.6696777222303	28.5884939091184	28.6828113381297	28.4470318808365	28.2185882890023	28.2797655724021	27.8986795232495	29.1349165723039	27.1980740381526	28.5319647077557	28.1068436512172
DDC	A0A087WV24;P20711;P20711-3;A0A087WU57;H7BZF7;P20711-4;P20711-2;F8WER1	A0A087WV24;P20711;P20711-3;A0A087WU57;H7BZF7;P20711-4;P20711-2	Aromatic-L-amino-acid decarboxylase	23.78066711388	NA	23.5666263990494	NA	NA	22.3781953521828	NA	NA	NA	NA	NA	NA	23.0127377359688	NA	NA	21.5073649446533	23.9952440724871	25.2041517021302
IGHG1	A0A087WV47;A0A0B4J1U8	A0A087WV47		28.6006307779676	29.5545355141147	28.2060632051543	27.628605621355	28.2045248772593	27.7831302355804	27.7916623111527	29.0249861337121	27.4373801232438	27.7051034324247	28.5418552264052	27.9360137807518	25.9315685693242	27.7835049615672	27.2169707881864	27.5864193751705	26.7006790981304	27.5157042891506
MKI67	P46013;A0A087WV66;P46013-2	P46013;A0A087WV66;P46013-2	Antigen KI-67	25.7057494379185	26.9660924446586	27.0505096420477	27.1491870546752	26.8915705013923	25.8262408434435	27.8962559888936	28.5223427270847	26.9168412835776	27.2592559335002	26.5071078161587	25.2655646875206	25.9189349167257	25.6477912847062	25.943645534339	26.1406124633921	26.6947145274736	26.5647963232455
MPDU1;HBEBP2BPA	O75352;J3QS48;I3L295;J3KT75;J3QW43;J3QRD5;Q9H3L2;Q1HDL3;A0A087WV81;O75352-2;J3KSI4;I3L1D2;I3L4E0;J3KTK8;J3QQZ4;I3L405;I3L261	O75352;J3QS48;I3L295;J3KT75;J3QW43;J3QRD5;Q9H3L2;Q1HDL3;A0A087WV81;O75352-2;J3KSI4;I3L1D2;I3L4E0;J3KTK8;J3QQZ4	Mannose-P-dolichol utilization defect 1 protein	24.3905410755858	24.7584729198685	24.6755143212057	24.8764270151317	24.9215249934015	25.0700144552887	24.5778464531137	24.7290485311191	23.7313811862395	24.828518490141	24.6577458488789	24.4187333120727	24.5419142915233	23.8085274653937	23.9971408809178	24.466003749506	25.3376970258862	25.4521479656141
SELT	P62341;A0A087WVA1;Q6IAK0;F8WBD0	P62341;A0A087WVA1;Q6IAK0	Selenoprotein T	26.4898208945652	25.8958054553485	26.1048759286047	26.3970370226303	26.1319473673082	25.7570998205138	25.1043360838727	24.262198672098	24.8295350009736	24.7243718754722	24.1518211243249	25.8880202355612	25.9227048893832	25.1604257311749	25.0053459666165	25.3311840268245	23.5148469432325	25.3820210363309
LENG9	A0A087WVD1	A0A087WVD1		NA	NA	NA	NA	NA	22.3004207124016	23.2479170858262	NA	NA	NA	NA	NA	NA	23.33824128508	NA	NA	NA	NA
ITSN2	Q9NZM3;A0A087WVF7;Q9NZM3-2;Q9NZM3-4;Q9NZM3-3;E7EPJ2;H7BZD4;F8W719	Q9NZM3;A0A087WVF7;Q9NZM3-2;Q9NZM3-4;Q9NZM3-3	Intersectin-2	27.0787734942664	27.3680302725066	27.1519952682132	26.5651741480753	26.7896739293534	26.192553945757	26.0913995504321	23.689231923085	25.8887634977177	25.7547829329221	25.5872924736737	24.8687716985168	26.5186484737986	25.524653378711	24.8626369792339	23.2134151609008	23.2409485128995	24.3886374806064
RASIP1	Q5U651;A0A087WVG2;M0R148	Q5U651;A0A087WVG2	Ras-interacting protein 1	27.4699515293563	28.0541377615406	27.4721228617993	27.4669217171663	27.9213320339965	27.4499463376991	28.2006484828845	27.0191374871924	25.9096955411995	28.3691958176431	28.2459932047185	28.0870951966693	28.8794976690917	28.5582267220441	28.6893585773184	27.5166062084553	26.7592605905486	27.8455948518697
NUDT7	P0C024;A0A087WVP7;P0C024-2	P0C024;A0A087WVP7;P0C024-2	Peroxisomal coenzyme A diphosphatase NUDT7	20.2761698523609	20.5553418074356	20.7863621673179	20.4306363071638	20.948492713582	20.90382007715	NA	NA	NA	18.4673428532754	19.8773710157011	NA	21.0834273860512	NA	NA	20.0636847288579	19.9524796349059	NA
CLTC	Q00610;A0A087WVQ6;Q00610-2;J3KS13;K7EJJ5;J3KSQ2;J3KRF5;J3QL20;A0A087WV74;F5H5N6	Q00610;A0A087WVQ6;Q00610-2	Clathrin heavy chain 1;Clathrin heavy chain	33.0051411394143	32.9464259506406	33.2342074931117	33.1490870929173	33.145568877588	33.0921333428094	32.7678753982403	32.801162412565	33.1410067037173	32.3544480388416	32.622635939351	32.5610390339523	32.4299441112768	32.2821486894325	32.5646319022184	32.6042811840947	32.7926942569231	32.7957934123607
MOB2	A0A087WVS8;Q70IA6;Q70IA6-3;Q70IA6-2	A0A087WVS8;Q70IA6;Q70IA6-3;Q70IA6-2	MOB kinase activator 2	25.3409595054619	25.0092388435569	26.205531968219	26.1468006223172	25.6003401185627	26.3016282018446	26.4184920600656	25.7740949170828	26.1513372809803	25.7350022807886	26.1725315839035	25.5643602485303	26.4124476110461	26.6462262266991	25.8837856342975	NA	26.1656483013744	26.4181381507967
SRCIN1	Q9C0H9;Q9C0H9-5;A0A087WVV7;A0A087X165;Q9C0H9-2;Q9C0H9-4	Q9C0H9;Q9C0H9-5;A0A087WVV7;A0A087X165;Q9C0H9-2	SRC kinase signaling inhibitor 1	23.4041863074589	22.7937620477998	22.6963181062135	22.8630814426198	22.297065150931	22.6040391716066	23.8735199618378	25.4489072609417	23.6118929261682	NA	NA	25.213860093839	22.545736564989	22.8415720255405	23.1062306488578	25.3741803730135	NA	24.8963368389982
IGHG3	A0A087WVW2;P01860;A0A075B6N8;A0A0A0MS10;P01817	A0A087WVW2;P01860;A0A075B6N8	Ig gamma-3 chain C region	30.704295518564	33.2876078103081	32.1019318230009	30.5626546577819	32.0940543122064	30.7993878322444	29.7031405705053	31.8892873255241	30.6272318661122	30.5422243437261	32.449237957458	31.4164921366292	29.7807077832713	31.8368803536618	30.6857044720745	28.9703778437953	30.2245803217475	29.8465366417907
NFKBIE	O00221;Q7LC14;A0A087WVX9;H0Y4W4;H3BNC2	O00221;Q7LC14;A0A087WVX9	NF-kappa-B inhibitor epsilon	NA	NA	21.0324116937573	20.991546757328	21.8073093213655	NA	NA	NA	NA	22.4855679443178	21.2807639748644	23.1918652698724	NA	24.199329068747	NA	NA	NA	NA
ALOX5AP	P20292;A0A087WW23	P20292;A0A087WW23	Arachidonate 5-lipoxygenase-activating protein	23.48209989616	23.8170453190915	24.746016452181	25.0131638502292	24.8743176401531	24.653105286384	NA	25.4847447301705	NA	NA	23.836630592874	24.7784128632836	25.190275921521	NA	25.185973646839	24.1927232419397	NA	24.52659475339
EPT1	Q9C0D9;C9JAG1;A0A087WW58	Q9C0D9;C9JAG1;A0A087WW58	Ethanolaminephosphotransferase 1	21.9537588089582	23.6338936562	21.7638915182176	21.768219869524	23.0024215461106	23.3439436444442	21.3597645711622	NA	NA	NA	NA	NA	NA	NA	23.1081307073454	21.4941407147308	NA	NA
NAALADL2	Q58DX5;A0A087WW67;Q58DX5-2;C9JQ86;Q6H9J7	Q58DX5;A0A087WW67	Inactive N-acetylated-alpha-linked acidic dipeptidase-like protein 2	23.6814245918268	23.2267919999234	23.1844837319563	23.3667971000449	NA	22.7242573671909	NA	21.4732320814787	23.1129733067936	22.698926747782	NA	23.5056700774136	NA	NA	NA	NA	24.1397736588286	NA
LRP8	Q14114;Q14114-2;E9PP15;A0A087WW84;Q14114-4;Q14114-3;H0YEA5;H0YEV6;H0YCA4	Q14114;Q14114-2;E9PP15;A0A087WW84;Q14114-4;Q14114-3	Low-density lipoprotein receptor-related protein 8	28.5039656369669	27.7222103000876	28.1344270252884	28.575136191233	28.4486473747763	27.7257894637109	28.0992877679252	29.0247484160897	28.3510231888066	29.0282046698638	29.0637855158648	28.7931207857706	29.2068783200141	28.3765420173234	28.548705398252	27.9992718136973	28.4429654462031	29.0507690962415
IGHV3-72	A0A087WW89;A0A0B4J1Y9	A0A087WW89;A0A0B4J1Y9		29.0628339294016	30.3897700940621	30.3715033153006	29.9784197344781	29.3974410297245	30.3677595648056	29.7218681879458	29.3172800074295	29.6423750030235	29.3724792527418	29.8025496935488	29.5158358541724	28.8817161674571	29.6497246687094	29.2386782819795	28.2342531834426	28.9243936374487	28.5415598645369
SYN2	A0A087WW96;Q92777;A0A087X2E3;Q92777-2;A0A087WW91	A0A087WW96;Q92777;A0A087X2E3;Q92777-2	Synapsin-2	26.3590909400067	26.942236532226	27.8415216391669	27.051754596856	24.7373253370163	26.4110901757625	26.2397437509753	24.597813879466	25.5504238804863	25.0648032756813	24.2336682379008	25.8990599944868	22.643371805323	NA	25.0314107830025	23.2168228118756	NA	23.6154895501335
TNXB	A0A087WWA5	A0A087WWA5		27.8726748802706	28.664922909938	28.8635174983323	27.9981421655903	28.2649475759473	28.4517550641054	27.5105072824176	28.0234270488847	27.4274235962113	26.6144227378964	26.9534924078789	25.2375755583775	25.7511345753327	25.358638324535	26.4275674589038	25.5714374157175	26.2336499545305	25.0130786374451
IGLL5;IGLC1	A0A087WWC9;A0A087WXC3;A0A087WWU7;A0A087WYN7;A0A087WWT5;A0A087WX49;B9A064;A0A0B4J231;A0A087WU42;A0A087X2A1;A0A075B6K8;P0CG04;A0A075B6K7	A0A087WWC9;A0A087WXC3;A0A087WWU7;A0A087WYN7;A0A087WWT5;A0A087WX49;B9A064;A0A0B4J231;A0A087WU42;A0A087X2A1;A0A075B6K8;P0CG04	Immunoglobulin lambda-like polypeptide 5;Ig lambda-1 chain C regions	NA	NA	22.9839844634753	25.8299462423003	24.5456305273541	24.2584653959602	24.100210604883	25.8889260352834	23.6435039263031	NA	NA	NA	23.5577740522772	NA	NA	NA	NA	NA
IGHV3-64	A0A087WWF0	A0A087WWF0		NA	NA	NA	NA	NA	21.8580614570426	NA	NA	20.9366810673949	NA	NA	NA	NA	NA	NA	NA	NA	NA
SELM	A0A087WWF1;Q8WWX9	A0A087WWF1;Q8WWX9	Selenoprotein M	25.6288975931179	27.8754313057081	26.9867425274359	26.1302591549931	26.8080855158892	26.0804823426047	25.048473902642	25.4977139626001	26.3919998914849	24.6234935042764	24.3838345238053	21.6826894650759	24.2330830550946	24.3378331099349	24.2029942454171	23.5342154778295	23.3060516736456	22.0111344191345
POLD2	P49005;A0A087WWF6;F8W8R3;C9JLE1;C9IZD2;C9J8Z7;C9JHC7;H7C1B3	P49005;A0A087WWF6;F8W8R3;C9JLE1	DNA polymerase delta subunit 2	NA	21.9832190895419	NA	21.8860254720527	23.1035919667525	22.4555319151148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8557824974962	NA
GLTSCR1	Q9NZM4;A0A087WWH3;Q9NZM4-2	Q9NZM4;A0A087WWH3;Q9NZM4-2	Glioma tumor suppressor candidate region gene 1 protein	20.8048305647027	26.0246004831314	22.5798729369279	24.3402125052593	23.1267429078386	NA	24.6117803870644	25.0661181037886	17.9626814101744	22.5766245823156	NA	NA	25.1916318734124	25.5205829545524	23.1648584495249	22.7025667125574	NA	NA
C10orf11	A0A087WWI0;Q9H2I8;M0R2H0;A0A087WZZ7	A0A087WWI0;Q9H2I8	Leucine-rich repeat-containing protein C10orf11	22.5152079930882	21.7921341493822	22.0532139753698	22.5464197317463	23.3223738050618	22.4644839297056	NA	22.2209604221218	22.7335342465248	21.0086064311554	22.8896317003408	NA	23.0161261242528	21.4618890640022	22.2618688099689	NA	22.8110194892467	NA
IQSEC1	A0A087WWK8;Q6DN90;Q6DN90-2	A0A087WWK8;Q6DN90;Q6DN90-2	IQ motif and SEC7 domain-containing protein 1	23.8406696030922	25.9773391498333	26.3978693985035	25.3884404135544	26.4179450727783	25.9604470898584	22.9567745881929	25.062581782408	25.0065448940931	25.5759151920439	25.345907093896	24.5845139002296	25.0031167401864	24.7409830135601	25.0705877658433	22.2230542552977	NA	24.2878532608582
GMPR2	Q9P2T1;A0A087WWM4;F8WAN9;Q9P2T1-3;H0YMB3;H0YK13;H0YNH0;H0YK71;H0YLB8;H0YN22;H0YMV5;H0YMW6;H0YNS9;H0YMR9;A0A0B4J281;H0YMG3;H0YL68;H0YKE1	Q9P2T1;A0A087WWM4;F8WAN9;Q9P2T1-3;H0YMB3	GMP reductase 2;GMP reductase	27.8888447687895	28.2797213009777	28.3497585172699	27.3682801114614	27.4354737924603	28.2868756133195	27.6536930062381	28.3956241489099	28.1829089521128	27.4964801803212	26.3152210275123	26.8256587399257	27.4041375713289	28.2433168843291	27.0284418187163	27.8051357209459	27.355146740306	28.0269655921167
PRODH	O43272;E7EQL6;A0A087WWM6;O43272-2;O43272-1	O43272;E7EQL6;A0A087WWM6;O43272-2;O43272-1	Proline dehydrogenase 1, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9496507678656	23.1203967317365	22.4437195890735	22.1675406520978	22.8934326353618	23.6418515437597	22.5863019675318	NA	NA
RBM15	Q96T37;A0A087WWP4;Q96T37-4;Q96T37-2;Q96T37-3	Q96T37;A0A087WWP4;Q96T37-4;Q96T37-2;Q96T37-3	Putative RNA-binding protein 15	23.9522485519962	25.4384433964483	24.1223414378621	23.9810250879948	24.5283844757891	25.4181542394652	NA	24.2581778203294	22.0622029645034	24.3891628611806	23.7021862159804	23.323748586032	22.3851388247132	22.4974094230847	23.3211353810869	23.0410795757547	23.351107460838	23.6313422745085
THOC1	Q96FV9;A0A087WWS1;R4GMN4;Q96FV9-2;A0A087WY84;J3KT14;R4GN58;J3KRD7;J3QQZ3	Q96FV9;A0A087WWS1	THO complex subunit 1	27.8300792658709	25.5788255080881	24.8434039342348	24.0729196095782	23.5025171744975	24.7122461203057	23.1151662392733	26.4023331761446	23.8912460033659	24.3041724845287	22.8110783039408	NA	25.4247355226915	23.2429554274862	23.2416323408317	24.8775507553216	NA	NA
SEPW1	P63302;A0A087WX02;F8WB74	P63302;A0A087WX02;F8WB74	Selenoprotein W	27.0401975654336	25.8476629922625	25.8622586046349	27.6366479615982	25.3788502041306	24.6618281035151	27.4150619206086	26.699488155126	26.0301481406667	27.8281431682304	27.5402299873117	27.8615370530541	27.377080096988	26.8794684555724	26.3025174681493	27.8339436838102	27.6387896378573	27.292020641093
ST3GAL6	Q9Y274;C9J480;A0A087WXB8;C9JWJ3;C9IZL6;C9J0E2;Q9Y274-2;C9JXM2;C9J9Y4;C9JMW7;C9JWI9	Q9Y274;C9J480;A0A087WXB8;C9JWJ3;C9IZL6;C9J0E2;Q9Y274-2	Type 2 lactosamine alpha-2,3-sialyltransferase	25.8347032730484	25.0719791437066	25.042391143372	24.5229487898755	23.1243624175218	25.0175030418402	24.8543372922413	24.9430194810599	22.5133777422358	25.05573124816	23.8501456238278	NA	NA	NA	NA	NA	NA	NA
NDUFA10	O95299;A0A087WXC5;E7ESZ7;O95299-2;C9J6X0;Q8N1B9;H7C2W5;H7C1Y7;H7C2X4	O95299;A0A087WXC5;E7ESZ7;O95299-2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	33.1829178292619	32.5509861653725	32.3710878224499	32.4993345538189	32.3274775211742	32.9321320120343	32.6747199634367	32.2397938177654	32.7954837962336	33.3583574639197	33.1573935693163	32.5826651197261	33.2526510873342	33.672614146334	32.9981959784194	33.3436090838758	32.8098302749076	32.8950426932991
FCGBP	A0A087WXI2;Q9Y6R7;A0A087WUZ2	A0A087WXI2;Q9Y6R7	IgGFc-binding protein	25.2713473262501	25.0549864605008	NA	NA	NA	NA	23.6717405941236	22.788713554112	22.4459181070904	NA	NA	23.8660850709103	NA	21.7025244401153	NA	22.8578337230183	22.1335787366406	24.1724934340207
GPR155	Q7Z3F1;A0A087WXK4	Q7Z3F1;A0A087WXK4	Integral membrane protein GPR155	NA	21.2367219638779	20.9517684922677	21.5573533801527	19.775198728898	NA	20.6054867523535	NA	NA	20.819327771646	20.5818735982442	NA	NA	20.8207305651196	21.0402602853966	20.8500311348221	22.5621371269579	NA
ABCA2	Q9BZC7;Q9BZC7-3;J3QSS3;A0A087WXK5;Q9BZC7-2;H0Y8D6;H0Y8C9;E9PGB2;H0Y8E3	Q9BZC7;Q9BZC7-3;J3QSS3;A0A087WXK5;Q9BZC7-2;H0Y8D6	ATP-binding cassette sub-family A member 2	NA	20.4363414852992	20.4546286311194	22.6366839127208	22.5224100799691	23.3204469081362	NA	NA	NA	24.0883696534007	NA	NA	25.5879219217818	23.0847253573856	23.2132519844363	NA	NA	NA
VPS11	A0A087WXL6;B7Z879;A0A0G2JS92;A0A087X2J4	A0A087WXL6;B7Z879		NA	NA	23.8123520338977	24.1850284478057	23.2293615948885	NA	NA	25.5222604026223	23.053595160628	24.5462784134394	23.8005515860675	23.5112314663402	23.8780187221884	23.6417413176038	22.5361855461398	23.7304485767354	23.1663610972748	23.9287706363087
RPL17;RPL17-C18orf32	P18621;A0A087WXM6;J3QQT2;J3KRX5;A0A0A6YYL6;P18621-3;J3QLC8;A0A0A0MRF8;P18621-2;J3KRB3;A0A087WWH0;J3QS96;A0A087WY81;J3KSJ0	P18621;A0A087WXM6;J3QQT2;J3KRX5;A0A0A6YYL6;P18621-3;J3QLC8;A0A0A0MRF8;P18621-2;J3KRB3;A0A087WWH0;J3QS96	60S ribosomal protein L17	30.1623095719511	30.1977694818231	30.1656674671615	29.6367862302432	29.4067750772361	28.8614778934764	29.501215351418	29.854554284234	29.9065566813161	30.5533457379486	30.7176748020984	30.4347980291379	29.579602519888	29.9303000180854	29.819946532731	29.4620919560392	28.8959383196111	29.6710454218501
MTSS1L	Q765P7;A0A087WXN9;Q765P7-2;I3L2G4	Q765P7;A0A087WXN9;Q765P7-2	MTSS1-like protein	23.0980751457693	22.3327621203874	22.0161431312497	22.032512587402	22.4888806220134	22.3108013598216	NA	NA	22.7173492643513	NA	22.36527584682	NA	23.3185174341599	22.7439435698901	NA	NA	NA	20.745093258622
STARD10	A0A087WXR2;Q9Y365;F5H1Z6;F5H8H3;F5H8G1;F5GY11;F5H0V7;H0YFF3;F5GWK5;H0YH17;H0YGA9;F5H5A8;F5H3G8;F5GY07;H0YGN8	A0A087WXR2;Q9Y365;F5H1Z6;F5H8H3;F5H8G1;F5GY11;F5H0V7;H0YFF3	PCTP-like protein	26.4713322547588	26.4149168054052	25.6536793410534	26.5870635153458	26.1002507148415	26.3450949561211	26.3256539273308	25.4281906981853	24.7180081080135	26.4959924692557	25.7582187407877	24.486218810974	22.4392871093159	25.275722420273	25.4441431274712	25.342418435463	24.847424052392	25.4804058869935
